adult,belongs_to_collection,budget,genres,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,video,vote_average,vote_count,success,status_code,status_message
False,NULL,4000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",512.0,en,Scoop,16.031,"[{'id': 288, 'logo_path': '/wdmwQuV4R1MIr8A78izZkC184uC.png', 'name': 'BBC Films', 'origin_country': 'GB'}, {'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 291, 'logo_path': None, 'name': 'Perdido Prod.', 'origin_country': ''}, {'id': 7316, 'logo_path': None, 'name': 'Phoenix Wiley', 'origin_country': ''}, {'id': 136057, 'logo_path': None, 'name': 'Jelly Roll Production', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2006-07-27,31584901.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.6,1123.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",523.0,de,Requiem,4.696,"[{'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}, {'id': 292, 'logo_path': None, 'name': '23/5 Filmproduktion', 'origin_country': 'DE'}, {'id': 124, 'logo_path': '/7MjDMOybX0D3fcIEpCyY9es5XZU.png', 'name': 'Südwestrundfunk', 'origin_country': 'DE'}, {'id': 46, 'logo_path': '/3xFdKHLXPGHEbrAkmsepGE8974Y.png', 'name': 'WDR', 'origin_country': 'DE'}, {'id': 162, 'logo_path': '/pIK5tsFVxjoXTJGcd0nYhiL1kn1.png', 'name': 'Bayerischer Rundfunk', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2006-03-02,0.0,92.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,6.8,59.0,NULL,NULL,NULL
False,NULL,20000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",526.0,en,Ladyhawke,10.74,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-03-27,18432000.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.0,775.0,NULL,NULL,NULL
False,"{'id': 529, 'name': 'Wallace & Gromit Collection', 'poster_path': '/rD3IjijBs1pC8XDE9q9FSKsjjk.jpg', 'backdrop_path': '/zFjNVIdhOh8KlJESKXfWXeeQSf6.jpg'}",0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",530.0,en,A Grand Day Out,12.805,"[{'id': 297, 'logo_path': '/ykJbf1z5qIreJrHWfnh1ev1alkD.png', 'name': 'Aardman Animations', 'origin_country': 'GB'}, {'id': 17700, 'logo_path': None, 'name': 'NFTS', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1990-05-18,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.5,529.0,NULL,NULL,NULL
False,"{'id': 529, 'name': 'Wallace & Gromit Collection', 'poster_path': '/rD3IjijBs1pC8XDE9q9FSKsjjk.jpg', 'backdrop_path': '/zFjNVIdhOh8KlJESKXfWXeeQSf6.jpg'}",0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",532.0,en,A Close Shave,11.049,"[{'id': 297, 'logo_path': '/ykJbf1z5qIreJrHWfnh1ev1alkD.png', 'name': 'Aardman Animations', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-04-10,0.0,30.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.5,500.0,NULL,NULL,NULL
False,NULL,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",535.0,en,Flashdance,16.575,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 10288, 'logo_path': None, 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-04-14,92921203.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.5,947.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",537.0,fr,Je ne suis pas là pour être aimé,2.687,"[{'id': 309, 'logo_path': None, 'name': 'Angoa-Agicoa', 'origin_country': ''}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 311, 'logo_path': '/TNGvZ8zOklntjPP3EcsHtrR8Rc.png', 'name': 'PROCIREP', 'origin_country': 'FR'}, {'id': 313, 'logo_path': None, 'name': 'TS Productions', 'origin_country': ''}, {'id': 314, 'logo_path': None, 'name': 'Uni Etoile 2', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2005-10-12,0.0,93.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",False,6.8,19.0,NULL,NULL,NULL
False,NULL,1800000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",542.0,es,El Crimen del Padre Amaro,7.582,"[{'id': 299, 'logo_path': '/elssmtHcogGtF8Gxokh9phZvLKi.png', 'name': 'Instituto Mexicano de Cinematografía', 'origin_country': 'MX'}, {'id': 300, 'logo_path': '/8DErUAEZtHxaDTiw4elzw32AYhT.png', 'name': 'Alameda Films', 'origin_country': 'MX'}, {'id': 301, 'logo_path': None, 'name': 'Cinecolor-México', 'origin_country': ''}, {'id': 303, 'logo_path': None, 'name': 'Cinecolor-Argentina', 'origin_country': ''}, {'id': 304, 'logo_path': None, 'name': 'Artcam y Fonds Sud Cinéma', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2002-10-01,0.0,118.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,6.5,149.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",543.0,en,Blackmail,8.513,"[{'id': 305, 'logo_path': None, 'name': 'British International Pictures', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1929-07-28,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.6,127.0,NULL,NULL,NULL
False,NULL,1000000.0,"[{'id': 18, 'name': 'Drama'}]",546.0,en,Transamerica,8.414,"[{'id': 307, 'logo_path': '/gUi3pAUznQJpR296lw4mSVbB7zx.png', 'name': 'IFC Films', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-12-23,13350369.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.1,318.0,NULL,NULL,NULL
False,NULL,2962051.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",549.0,tr,Basquiat,10.924,"[{'id': 93380, 'logo_path': None, 'name': 'Eleventh Street Production', 'origin_country': ''}, {'id': 93381, 'logo_path': None, 'name': 'Jon Kilik', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-08-09,3011195.0,108.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.7,192.0,NULL,NULL,NULL
False,"{'id': 556, 'name': 'Spider-Man Collection', 'poster_path': '/bp5PqLa06QA1LsELA1SsKZ008H7.jpg', 'backdrop_path': '/waZqriYTuBE3WqXI3SDGi3kfDQE.jpg'}",258000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",559.0,en,Spider-Man 3,75.713,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 326, 'logo_path': None, 'name': 'Laura Ziskin Productions', 'origin_country': ''}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-01,890871626.0,139.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",False,6.2,9329.0,NULL,NULL,NULL
False,"{'id': 1733, 'name': 'The Mummy Collection', 'poster_path': '/x5ZQsM90h4jmvDelgbCwPjcOn1s.jpg', 'backdrop_path': '/3nNvwRGWurR5O3a8k3U13hiqs6y.jpg'}",80000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",564.0,en,The Mummy,51.14,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 11462, 'logo_path': '/7ZymELJwuWR4k5p0oeZ3d3WAhO3.png', 'name': 'Alphaville Films', 'origin_country': ''}]","[{'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-04-16,415885488.0,124.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",False,6.8,6409.0,NULL,NULL,NULL
False,NULL,2400000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",572.0,no,Naboer,9.753,"[{'id': 327, 'logo_path': '/obOynoztBEhDNfHsDXBqOuQLAZk.png', 'name': 'Nordisk Film', 'origin_country': 'SE'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2005-03-10,0.0,75.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",False,6.6,115.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",575.0,de,Das Experiment,10.371,"[{'id': 1107, 'logo_path': None, 'name': 'Seven Pictures', 'origin_country': ''}, {'id': 52109, 'logo_path': None, 'name': 'Typhoon', 'origin_country': ''}, {'id': 330, 'logo_path': None, 'name': 'Fanes Film', 'origin_country': ''}, {'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-03-07,0.0,114.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,7.5,735.0,NULL,NULL,NULL
False,"{'id': 2366, 'name': 'Jaws Collection', 'poster_path': '/fgraZdDCvAtBr0MHczmL6raonHd.jpg', 'backdrop_path': '/1e2QvI2u7Q4d2admK6Xw0AjLjVp.jpg'}",7000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",578.0,en,Jaws,79.556,"[{'id': 1865, 'logo_path': None, 'name': 'Zanuck/Brown Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-06-18,470653000.0,124.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.6,7016.0,NULL,NULL,NULL
False,NULL,70000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",587.0,en,Big Fish,20.25,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 80, 'logo_path': None, 'name': 'The Zanuck Company', 'origin_country': 'US'}, {'id': 2721, 'logo_path': None, 'name': 'Jinks/Cohen Company', 'origin_country': ''}, {'id': 8601, 'logo_path': None, 'name': 'Tim Burton Productions', 'origin_country': ''}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-25,123218424.0,125.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,5278.0,NULL,NULL,NULL
False,"{'id': 64748, 'name': 'Silent Hill Collection', 'poster_path': '/4cJgWqtVfVxxzpqyKkUtClHY0VM.jpg', 'backdrop_path': '/8oss4BUsACgNItOaI1dPoCWCK1T.jpg'}",50000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",588.0,en,Silent Hill,30.324,"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 341, 'logo_path': None, 'name': 'Silent Hill DCP Inc.', 'origin_country': ''}, {'id': 342, 'logo_path': None, 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 55914, 'logo_path': '/fLZm5yRhOmaYb82wvCMOPiClMMB.png', 'name': 'Konami', 'origin_country': 'JP'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-04-21,97607453.0,125.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.5,2918.0,NULL,NULL,NULL
False,NULL,200000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",597.0,en,Titanic,80.557,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 574, 'logo_path': '/iB6GjNVHs5hOqcEYt2rcjBqIjki.png', 'name': 'Lightstorm Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-11-18,2187463944.0,194.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",False,7.9,18402.0,NULL,NULL,NULL
False,NULL,31000000.0,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",606.0,en,Out of Africa,16.254,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 205, 'logo_path': None, 'name': 'Mirage Entertainment', 'origin_country': ''}, {'id': 932, 'logo_path': None, 'name': 'Mirage Enterprises', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-12-20,128499205.0,161.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Swahili', 'iso_639_1': 'sw', 'name': 'Kiswahili'}]",False,7.2,879.0,NULL,NULL,NULL
False,"{'id': 86055, 'name': 'Men In Black Collection', 'poster_path': '/neo50PMS8QZhl4VdzXAF1Cz3sPz.jpg', 'backdrop_path': '/xKz6YaOvmnIJQ3MYIpnaa7FBaAB.jpg'}",140000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",608.0,en,Men in Black II,40.95,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 49325, 'logo_path': None, 'name': 'Parkes+MacDonald Image Nation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-07-03,441818803.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.3,7403.0,NULL,NULL,NULL
False,NULL,360000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",624.0,en,Easy Rider,14.834,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 4541, 'logo_path': None, 'name': 'Raybert Productions', 'origin_country': ''}, {'id': 14595, 'logo_path': None, 'name': 'Pando Company Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-05-07,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.1,1314.0,NULL,NULL,NULL
False,NULL,16000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",639.0,en,When Harry Met Sally...,16.315,"[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 365, 'logo_path': None, 'name': 'Nelson Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-01-12,92823546.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.4,2706.0,NULL,NULL,NULL
False,"{'id': 140760, 'name': 'Final Fantasy VII Collection', 'poster_path': '/r0JapgEfEoy0NNnG0pd3dRP627T.jpg', 'backdrop_path': '/4I3NjLmrHnjCDeZKxPSLYWAe5eo.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",647.0,ja,Final Fantasy VII: Advent Children,200.386,"[{'id': 10038, 'logo_path': '/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png', 'name': 'Square Enix', 'origin_country': 'JP'}, {'id': 4164, 'logo_path': None, 'name': 'Square USA', 'origin_country': ''}, {'id': 142655, 'logo_path': None, 'name': 'Square Visual Works Co. Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2005-07-14,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.1,720.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",649.0,fr,Belle de jour,12.775,"[{'id': 386, 'logo_path': None, 'name': 'Paris Films Productions', 'origin_country': ''}, {'id': 387, 'logo_path': None, 'name': 'Five Films', 'origin_country': ''}, {'id': 11290, 'logo_path': None, 'name': 'Robert et Raymond Hakim', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-05-24,0.0,101.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Mongolian', 'iso_639_1': 'mn', 'name': ''}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.5,487.0,NULL,NULL,NULL
False,NULL,2900000.0,"[{'id': 18, 'name': 'Drama'}]",666.0,pt,Central do Brasil,8.411,"[{'id': 393, 'logo_path': '/48DbAqzDc1ivGZrwGG2UAR70c0W.png', 'name': 'MACT Productions', 'origin_country': 'FR'}, {'id': 394, 'logo_path': None, 'name': 'Videofilms', 'origin_country': ''}, {'id': 395, 'logo_path': None, 'name': 'Riofilm', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",1998-11-20,5596708.0,113.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",False,8.1,501.0,NULL,NULL,NULL
False,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/eVPs2Y0LyvTLZn6AP5Z6O2rtiGB.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",130000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",673.0,en,Harry Potter and the Prisoner of Azkaban,133.145,"[{'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-05-31,789804554.0,141.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,8.0,15419.0,NULL,NULL,NULL
False,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/eVPs2Y0LyvTLZn6AP5Z6O2rtiGB.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",150000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",674.0,en,Harry Potter and the Goblet of Fire,146.072,"[{'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 462, 'logo_path': None, 'name': 'Patalex IV Productions Limited', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-11-16,895921036.0,157.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",False,7.8,14779.0,NULL,NULL,NULL
False,NULL,12000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",692.0,en,Pink Flamingos,11.938,"[{'id': 407, 'logo_path': None, 'name': 'Dreamland Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-03-12,6000000.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.5,291.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",701.0,en,Our Hospitality,7.151,"[{'id': 13913, 'logo_path': None, 'name': 'Joseph M. Schenck Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1923-11-19,0.0,73.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",False,7.5,147.0,NULL,NULL,NULL
False,NULL,1800000.0,"[{'id': 18, 'name': 'Drama'}]",702.0,en,A Streetcar Named Desire,14.777,"[{'id': 1317, 'logo_path': None, 'name': 'Charles K. Feldman Group', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-09-18,8000000.0,125.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,830.0,NULL,NULL,NULL
False,NULL,1400000.0,"[{'id': 18, 'name': 'Drama'}]",705.0,en,All About Eve,16.123,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1950-10-06,150438.0,139.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",False,8.2,982.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",706.0,de,Fontane Effi Briest,2.717,"[{'id': 11626, 'logo_path': None, 'name': 'Tango Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1974-06-20,0.0,141.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,6.8,25.0,NULL,NULL,NULL
